"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"19164","F","Creative arts and design",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19165","F","Creative arts and design",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",5,"Level 7 (taught)"
"19166","F","Economics",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19167","F","Economics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19168","F","Education and teaching",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",5,"Level 7 (taught)"
"19169","F","Education and teaching",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19170","F","Education and teaching",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19171","F","Education and teaching",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19172","F","Education and teaching",1,"MANUFACTURING",3,"MANUFACTURING",5,"Level 7 (taught)"
"19173","F","Education and teaching",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",5,"Level 7 (taught)"
"19174","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19175","F","English studies",1,"EDUCATION",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19176","F","English studies",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19177","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19178","F","English studies",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19179","F","English studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19180","F","English studies",1,"REAL ESTATE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19181","F","English studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",5,"Level 7 (taught)"
"19182","F","General, applied and forensic sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19183","F","General, applied and forensic sciences",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19184","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19185","F","Geography, earth and environmental studies",1,"CONSTRUCTION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19186","F","Geography, earth and environmental studies",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19187","F","Geography, earth and environmental studies",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19188","F","Geography, earth and environmental studies",1,"MINING AND QUARRYING",3,"MINING AND QUARRYING",5,"Level 7 (taught)"
"19189","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19190","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19191","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19192","F","Health and social care",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19193","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19194","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19195","F","History and archaeology",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19196","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19197","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19198","F","History and archaeology",1,"OTHER SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19199","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19200","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19201","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19202","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19203","F","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19204","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19205","F","Law",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19206","F","Law",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19207","F","Law",1,"REAL ESTATE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19208","F","Law",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",5,"Level 7 (taught)"
"19209","F","Law",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19210","F","Materials and technology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19211","F","Mathematical sciences",1,"MANUFACTURING",3,"MANUFACTURING",5,"Level 7 (taught)"
"19212","F","Mathematical sciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19213","F","MBA",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19214","F","MBA",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19215","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19216","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19217","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19218","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19219","F","MBA",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19220","F","Media, journalism and communications",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19221","F","Media, journalism and communications",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19222","F","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19223","F","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19224","F","Media, journalism and communications",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19225","F","Media, journalism and communications",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19226","F","Media, journalism and communications",1,"INFORMATION AND COMMUNICATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19227","F","Media, journalism and communications",1,"INFORMATION AND COMMUNICATION",3,"MANUFACTURING",5,"Level 7 (taught)"
"19228","F","Media, journalism and communications",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19229","F","Media, journalism and communications",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19230","F","Medical sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19231","F","Medicine and dentistry",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19232","F","Medicine and dentistry",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19233","F","Medicine and dentistry",1,"OTHER SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19234","F","Medicine and dentistry",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19235","F","Medicine and dentistry",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19236","F","Medicine and dentistry",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19237","F","Nursing and midwifery",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19238","F","Nursing and midwifery",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19239","F","Performing arts",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19240","F","Performing arts",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19241","F","Performing arts",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19242","F","Performing arts",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19243","F","Performing arts",1,"EDUCATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19244","F","Performing arts",1,"EDUCATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19245","F","Performing arts",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19246","F","Performing arts",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19247","F","Performing arts",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19248","F","Performing arts",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19249","F","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19250","F","Performing arts",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19251","F","PGCE",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19252","F","PGCE",1,"CONSTRUCTION",3,"CONSTRUCTION",5,"Level 7 (taught)"
"19253","F","PGCE",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19254","F","PGCE",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19255","F","PGCE",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19256","F","PGCE",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19257","F","PGCE",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"TRANSPORTATION AND STORAGE",5,"Level 7 (taught)"
"19258","F","Pharmacology, toxicology and pharmacy",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19259","F","Pharmacology, toxicology and pharmacy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",5,"Level 7 (taught)"
"19260","F","Pharmacology, toxicology and pharmacy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19261","F","Philosophy and religious studies",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19262","F","Philosophy and religious studies",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19263","F","Politics",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19264","F","Politics",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19265","F","Politics",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19266","F","Politics",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19267","F","Politics",1,"EDUCATION",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19268","F","Politics",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19269","F","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19270","F","Politics",1,"TRANSPORTATION AND STORAGE",3,"TRANSPORTATION AND STORAGE",5,"Level 7 (taught)"
"19271","F","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19272","F","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19273","F","Psychology",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19274","F","Psychology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19275","F","Psychology",1,"OTHER SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19276","F","Psychology",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"Level 7 (taught)"
"19277","F","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",5,"Level 7 (taught)"
"19278","F","Sociology, social policy and anthropology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19279","F","Sociology, social policy and anthropology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",5,"Level 7 (taught)"
"19280","F","Sociology, social policy and anthropology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19281","F","Sociology, social policy and anthropology",1,"REAL ESTATE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19282","F","Sociology, social policy and anthropology",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"Level 7 (taught)"
"19283","F","Sport and exercise sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19284","F","Sport and exercise sciences",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"Level 7 (taught)"
"19285","F","Sport and exercise sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"Level 7 (taught)"
"19286","M","Agriculture, food and related studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19287","M","Agriculture, food and related studies",1,"EDUCATION",3,"EDUCATION",5,"Level 7 (taught)"
"19288","M","Agriculture, food and related studies",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19289","M","Allied health",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19290","M","Allied health",1,"CONSTRUCTION",3,"CONSTRUCTION",5,"Level 7 (taught)"
"19291","M","Allied health",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19292","M","Allied health",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19293","M","Architecture, building and planning",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19294","M","Architecture, building and planning",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19295","M","Architecture, building and planning",1,"EDUCATION",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19296","M","Architecture, building and planning",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",5,"Level 7 (taught)"
"19297","M","Architecture, building and planning",1,"OTHER SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19298","M","Architecture, building and planning",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",5,"Level 7 (taught)"
"19299","M","Business and management",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19300","M","Business and management",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19301","M","Business and management",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19302","M","Business and management",1,"CONSTRUCTION",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19303","M","Business and management",1,"EDUCATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19304","M","Business and management",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"MANUFACTURING",5,"Level 7 (taught)"
"19305","M","Business and management",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19306","M","Business and management",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19307","M","Business and management",1,"INFORMATION AND COMMUNICATION",3,"MANUFACTURING",5,"Level 7 (taught)"
"19308","M","Business and management",1,"OTHER SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19309","M","Business and management",1,"OTHER SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19310","M","Business and management",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19311","M","Business and management",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19312","M","Business and management",1,"TRANSPORTATION AND STORAGE",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"Level 7 (taught)"
"19313","M","Business and management",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"Level 7 (taught)"
"19314","M","Business and management",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"Level 7 (taught)"
"19315","M","Computing",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"Level 7 (taught)"
"19316","M","Creative arts and design",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"Level 7 (taught)"
"19317","M","Creative arts and design",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",5,"Level 7 (taught)"
"19318","M","Creative arts and design",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"Level 7 (taught)"
"19319","M","Creative arts and design",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
"19320","M","Creative arts and design",1,"TRANSPORTATION AND STORAGE",3,"TRANSPORTATION AND STORAGE",5,"Level 7 (taught)"
"19321","M","Creative arts and design",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",5,"Level 7 (taught)"
"19322","M","Creative arts and design",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"Level 7 (taught)"
